Tempo, Erro, Profundidade
1.000000000000000056e-01,nan,1.214246313164700219e-01,1.036432781745675324e-01,9.023882389250537095e-02,7.977652211648122993e-02,7.133838985553087042e-02,6.437129197585944596e-02,5.852069911247115286e-02,5.354614504450250223e-02,4.927694360560241904e-02,4.558743992085734220e-02,4.238233223960730101e-02,3.958752010966293255e-02,3.714415429839057481e-02,3.500463147807408859e-02,3.312981669927772543e-02,3.148706854747107542e-02,3.004880395435183260e-02,2.879143591492017151e-02,2.769457385292195539e-02,2.674041357932210872e-02,2.591326564972806779e-02,2.519918713366919860e-02,2.458569100527796536e-02,2.406151520619204121e-02,2.361643763197296408e-02,2.324112705551062419e-02,2.292702236140886640e-02,2.266623433097070262e-02,2.245146532894448654e-02,2.227594368952878767e-02,2.213336977805813177e-02,2.201787162439305945e-02,2.192396849609679066e-02,2.184654083490755738e-02,2.178080553543892961e-02,2.172229550089177508e-02,2.166684300501042770e-02,2.161056556476115276e-02,2.154985476321247262e-02,2.148136664238897708e-02,2.140201385215911856e-02,2.130895903835705596e-02,2.119960923765784599e-02,2.107161104513766148e-02,2.092284633688312745e-02,2.075142846796640406e-02,2.055569863551109933e-02,2.033422245205485090e-02,2.008578655490578235e-02,1.980939510990575164e-02,1.950426623375117741e-02,1.916982820216284189e-02,1.880571536399244792e-02,1.841176388939969044e-02,1.798800700859515267e-02,1.753467043745038367e-02,1.705216489431649052e-02,1.654108440992496654e-02,1.600219598423358036e-02,1.543643502490121833e-02,1.484489785323050981e-02,1.422883433307298162e-02,1.358963981356797746e-02,1.292884757505952109e-02,1.224811894738220275e-02,1.154923558172082920e-02,1.083408963844245676e-02,1.010467423041205848e-02,9.363073553867451437e-03,8.611452891228665862e-03,7.852048163380587198e-03,7.087155485121066079e-03,6.319120495761332279e-03,5.550327596618664927e-03,4.783189088681361056e-03,4.020134326765401056e-03,3.263598808409540197e-03,2.516013364737723634e-03,1.779793356796233184e-03,1.057328056744744060e-03,3.509701775126217171e-04,3.369744173413735666e-04,1.004256814061577074e-03,1.648694797911076648e-03,2.268182340038116251e-03,2.860698718099463633e-03,3.424317293552192609e-03,3.957213849542284834e-03,4.457674488935303714e-03,4.924102998415502697e-03,5.355027985073146368e-03,5.749109035733113160e-03,6.105142683006992144e-03,6.422067692165800423e-03,6.698969774931562426e-03,6.935085385270545189e-03,7.129805715620163298e-03,7.282679017998505699e-03,7.393412913844266132e-03,1.000000000000000056e-01
3.785858585858585812e+00,nan,2.241208766487858273e-01,2.058623312110030579e-01,1.844999974867418402e-01,1.656052903083692351e-01,1.493819469595305538e-01,1.354459635469671408e-01,1.233991210455189780e-01,1.129111918116616486e-01,1.037199387843754650e-01,9.561803702091253854e-02,8.844040618655757413e-02,8.205419097880861656e-02,7.635123387904130254e-02,7.124248367919872038e-02,6.665383040528283232e-02,6.252297669959805404e-02,5.879706318934641018e-02,5.543084704580181210e-02,5.238528920971496916e-02,4.962644823558370888e-02,4.712460559411102423e-02,4.485356829544695501e-02,4.279010782998238227e-02,4.091350653791803182e-02,3.920518704393227694e-02,3.764840905191668696e-02,3.622801872254743927e-02,3.493024140741951555e-02,3.374250884187457444e-02,3.265331485559030966e-02,3.165209409845637367e-02,3.072912029642438370e-02,2.987542004197862866e-02,2.908269979763655755e-02,2.834328420755927169e-02,2.765006328351837794e-02,2.699644747223572949e-02,2.637632917577459324e-02,2.578404975099246599e-02,2.521437107514490350e-02,2.466245100069208718e-02,2.412382204093121985e-02,2.359437282200005370e-02,2.307033172396311116e-02,2.254825251436942679e-02,2.202500160003473262e-02,2.149774621603373070e-02,2.096394427128833726e-02,2.042133444513227758e-02,1.986792728971070732e-02,1.930199662988951390e-02,1.872207161068717429e-02,1.812692869150689390e-02,1.751558376314532595e-02,1.688728500169056623e-02,1.624150470581264827e-02,1.557793185586575646e-02,1.489646428057600502e-02,1.419720061346518847e-02,1.348043234191731443e-02,1.274663531763264857e-02,1.199646127870002132e-02,1.123072903604072081e-02,1.045041558563752915e-02,9.656646826212700319e-03,8.850687476535057385e-03,8.033932728824133562e-03,7.207897008117747362e-03,6.374204484884238298e-03,5.534578669305290077e-03,4.690831952684604289e-03,3.844855021888804458e-03,2.998606171073170401e-03,2.154100519191182173e-03,1.313399166875228730e-03,4.785965198959019062e-04,3.481811619554520121e-04,1.164805500637022817e-03,1.969137700959855408e-03,2.759048665646801624e-03,3.532427601455445654e-03,4.287192249586624371e-03,5.021298959145603646e-03,5.732752642519933772e-03,6.419615873383577309e-03,7.080018821087108449e-03,7.712167644573497682e-03,8.314352609408715011e-03,8.884957482899746850e-03,9.422465763153198282e-03,9.925468671624138040e-03,1.039267171021451830e-02,1.082290068602587141e-02,1.121510764657163151e-02,1.156837593433146516e-02,1.188192408060761984e-02,1.215511114985767804e-02,1.238743882617499015e-02,1.257855452730083368e-02,2.505050505050505083e-01
7.471717171717171091e+00,nan,2.369027535922608174e-01,2.394128402984463388e-01,2.214555895415446785e-01,2.013757286525804657e-01,1.824838941889300736e-01,1.654314565840762086e-01,1.502200134607962756e-01,1.366826525767108613e-01,1.246217128514528483e-01,1.138503465634461698e-01,1.042036635197556294e-01,9.553977938564139905e-02,8.773765211058526248e-02,8.069414568493948892e-02,7.432117667779802872e-02,6.854321050828549033e-02,6.329515464932455870e-02,5.852061818255904768e-02,5.417048480643416042e-02,5.020174518290598797e-02,4.657654042134318217e-02,4.326137732718926543e-02,4.022647997739348114e-02,3.744525564256484529e-02,3.489384955578334058e-02,3.255077423513608181e-02,3.039659912822756382e-02,2.841368989301518155e-02,2.658598837268311144e-02,2.489882665738374357e-02,2.333876912555776784e-02,2.189347803819519100e-02,2.055159881224266627e-02,1.930266182077389203e-02,1.813699815402181059e-02,1.704566714852528975e-02,1.602039391700760262e-02,1.505351535153742759e-02,1.413793333970092547e-02,1.326707411205285680e-02,1.243485282392198243e-02,1.163564258598048795e-02,1.086424728349033586e-02,1.011587766753674344e-02,9.386130009378490513e-03,8.670967622209868608e-03,7.966703188730495100e-03,7.269984228713166630e-03,6.577778817349333451e-03,5.887362885644287225e-03,5.196308419863848727e-03,4.502472367312281704e-03,3.803986201058096039e-03,3.099245925311744365e-03,2.386902419998948588e-03,1.665852178106552728e-03,9.352280012113745045e-04,1.943899865803899729e-04,5.570835135961793583e-04,1.319404962434767015e-03,2.092586674431462512e-03,2.876450104613681447e-03,3.670634718086596138e-03,4.474608156904036349e-03,5.287675002533021029e-03,6.108986848702535610e-03,6.937552053607021207e-03,7.772245704385838394e-03,8.611819742009529932e-03,9.454913205732218273e-03,1.030006259418936310e-02,1.114545406255729176e-02,1.199022531055327079e-02,1.283189351336755379e-02,1.366894867909262956e-02,1.449957282880198761e-02,1.532190919155240749e-02,1.613407253927334750e-02,1.693415987058966010e-02,1.772026078142108219e-02,1.849046783960250906e-02,1.924288676718788338e-02,1.997564621248404393e-02,2.068690767342307169e-02,2.137487495793877201e-02,2.203780326647741816e-02,2.267400834233068707e-02,2.328187459619712740e-02,2.385986368692449844e-02,2.440652203362425610e-02,2.492048855207773528e-02,2.540050088123591010e-02,2.584540249550437707e-02,2.625414831339378807e-02,2.662581019950849281e-02,2.695958186305258408e-02,2.725478314459972573e-02,2.751086433266425324e-02,2.772740768292514257e-02,4.010101010101010388e-01
1.115757575757575637e+01,nan,1.909153540537211757e-01,2.219042754527493222e-01,2.141344877001088443e-01,1.978037106153438529e-01,1.799466561953797505e-01,1.626646408123916254e-01,1.466109566512321383e-01,1.319399228004669578e-01,1.186218907694573943e-01,1.065610321901151458e-01,9.564245764588008569e-02,8.575148142366550985e-02,7.678119867320853942e-02,6.863498487575947493e-02,6.122677898680750630e-02,5.448043714945427496e-02,4.832874725200086985e-02,4.271237433316965593e-02,3.757885587698250873e-02,3.288169395972939668e-02,2.857955706357362402e-02,2.463558871795434868e-02,2.101681354038564820e-02,1.769362913317529262e-02,1.463937217206012775e-02,1.182994813152582481e-02,9.243515024667026125e-03,6.860212885251293358e-03,4.661932127307366613e-03,2.632116112913251982e-03,7.555880956005012195e-04,9.815932441545882625e-04,2.592261707554222028e-03,4.088252806168313214e-03,5.480498544250700377e-03,6.779109625385970617e-03,7.993446899245526538e-03,9.132183546689986997e-03,1.020335940394634378e-02,1.121442838632713546e-02,1.217230009693448523e-02,1.308337646601209769e-02,1.395358383320921547e-02,1.478840160336636345e-02,1.559288748624565457e-02,1.637170005000765372e-02,1.712911900323854653e-02,1.786906334781512840e-02,1.859510794362839725e-02,1.931049874336188132e-02,2.001816584804916310e-02,2.072073802736085213e-02,2.142055308170933564e-02,2.211967005273501874e-02,2.281987982482236443e-02,2.352271550740248074e-02,2.422946246455426333e-02,2.494116788509281868e-02,2.565865138969392056e-02,2.638251251901779781e-02,2.711314221303728900e-02,2.785073094978907093e-02,2.859527897508273853e-02,2.934660493004015436e-02,3.010435626996477154e-02,3.086801822543794316e-02,3.163692382723137797e-02,3.241026384011735928e-02,3.318709597836111413e-02,3.396635581616092026e-02,3.474686684742245291e-02,3.552734984912309102e-02,3.630643387308918335e-02,3.708266608096799644e-02,3.785452267759392697e-02,3.862041867092003145e-02,3.937871851424290526e-02,4.012774635787597077e-02,4.086579630790243556e-02,4.159114254193596594e-02,4.230204948912152929e-02,4.299678160234332580e-02,4.367361328387353581e-02,4.433083824818062624e-02,4.496677898015466468e-02,4.557979582641547012e-02,4.616829575693603971e-02,4.673074088993978137e-02,4.726565663812865026e-02,4.777163953629282034e-02,4.824736465510959249e-02,4.869159255738297887e-02,4.910317618905990500e-02,4.948106639948113283e-02,4.982431821285793205e-02,5.013209570224463896e-02,5.040367669515366522e-02,5.063845693520385716e-02,5.083595367775006757e-02,5.515151515151515138e-01
1.484343434343434254e+01,nan,1.153168009058406218e-01,1.705086961625895681e-01,1.751881253963518126e-01,1.652068292600752664e-01,1.506579720985423421e-01,1.350601351016820217e-01,1.197759054646194699e-01,1.053412196413370250e-01,9.194363029445429270e-02,7.961629619375232281e-02,6.832338269570881195e-02,5.799976178969989959e-02,4.857005506560652108e-02,3.995783626623428120e-02,3.208996934735042217e-02,2.489848605755495825e-02,1.832120950076099319e-02,1.230174604156752949e-02,6.789172669936061055e-03,1.737593140890503207e-03,2.894345717853852307e-03,7.143930389371888623e-03,1.104482711052501287e-02,1.462748794921875373e-02,1.791951464202057309e-02,2.094598095948363436e-02,2.372971630765174922e-02,2.629155428210872003e-02,2.865055013256512240e-02,3.082417042435547927e-02,3.282845913441256869e-02,3.467818176547066145e-02,3.638695194216534645e-02,3.796734158506431811e-02,3.943097736454159730e-02,4.078862510161052057e-02,4.205026372421816205e-02,4.322515011629768367e-02,4.432187616804705854e-02,4.534841887860352472e-02,4.631218459285557643e-02,4.722004804901303032e-02,4.807838695385679983e-02,4.889311267519724780e-02,4.966969757361994198e-02,5.041319940906907604e-02,5.112828327565366315e-02,5.181924130934723038e-02,5.249001060876490321e-02,5.314418951146415715e-02,5.378505252321919006e-02,5.441556414760051474e-02,5.503839165875520911e-02,5.565591727425923951e-02,5.627024924797036087e-02,5.688323294332042757e-02,5.749646110639161645e-02,5.811128380132180027e-02,5.872881846968547315e-02,5.934995920966468219e-02,5.997538637874599843e-02,6.060557592918902614e-02,6.124080872845594214e-02,6.188117987572816503e-02,6.252660803573339976e-02,6.317684481526075757e-02,6.383148419804163254e-02,6.448997213105700510e-02,6.515161569907013117e-02,6.581559356494626201e-02,6.648096498118505338e-02,6.714667964527176736e-02,6.781158805391918065e-02,6.847445112829930736e-02,6.913394972191522214e-02,6.978869525228414972e-02,7.043723929226342051e-02,7.107808356227174329e-02,7.170968981428771372e-02,7.233048966115429579e-02,7.293889429619415665e-02,7.353330411410485823e-02,7.411211816468643576e-02,7.467374354649081170e-02,7.521660434809707141e-02,7.573915071703840596e-02,7.623986795517012638e-02,7.671728224505214300e-02,7.716997383220869366e-02,7.759658066293884104e-02,7.799580603095890297e-02,7.836642752103673004e-02,7.870730246054424839e-02,7.901737439479550318e-02,7.929567891458910722e-02,7.954134899269593717e-02,7.975361990499663101e-02,7.993183363053901758e-02,8.007544276893896473e-02,7.020202020202019888e-01
1.852929292929292870e+01,nan,3.334712781194926201e-02,1.006309691937399275e-01,1.162305239511127741e-01,1.131069409999811426e-01,1.028233064162932531e-01,8.991681196413159327e-02,7.634820493416760723e-02,6.300785686245458095e-02,5.030000693238423359e-02,3.839453488558630667e-02,2.734428595440174803e-02,1.714299532043028762e-02,7.755101356690996539e-03,8.684782903425336542e-04,8.781879781761148251e-03,1.603975546719782486e-02,2.269489833623383745e-02,2.879707324867775142e-02,3.439252729505160033e-02,3.952387338042306908e-02,4.423018635059516868e-02,4.854719916921501621e-02,5.250755077079460875e-02,5.614104827156296551e-02,5.947492593496228608e-02,6.253409075707327958e-02,6.534134976721084342e-02,6.791761712663380024e-02,7.028210096674669671e-02,7.245247067731241941e-02,7.444500604102888275e-02,7.627472974718951804e-02,7.795552486508050549e-02,7.950023886194479417e-02,8.092077562404664803e-02,8.222817684686756223e-02,8.343269395480756856e-02,8.454385184841406442e-02,8.557050523393527897e-02,8.652088847770622593e-02,8.740266005396435389e-02,8.822294161227972609e-02,8.898835319613418449e-02,8.970504430118220185e-02,9.037872174640160239e-02,9.101467462884338389e-02,9.161779676544457018e-02,9.219260691697028776e-02,9.274326715098113461e-02,9.327359955543768066e-02,9.378710147244317952e-02,9.428695965960254277e-02,9.477606332632099173e-02,9.525701632214386705e-02,9.573214862786652568e-02,9.620352721986552558e-02,9.667296644575562592e-02,9.714203800888698837e-02,9.761208070319771224e-02,9.808420948184637389e-02,9.855932541100576039e-02,9.903812407849166277e-02,9.952110498449773246e-02,1.000085804670827194e-01,1.005006847793321612e-01,1.009973826014096687e-01,1.014984790420658811e-01,1.020036277432589955e-01,1.025123405021046707e-01,1.030239963734538300e-01,1.035378510311235623e-01,1.040530456228703216e-01,1.045686168996571297e-01,1.050835061268982074e-01,1.055965867809431913e-01,1.061065835169685556e-01,1.066122628463803679e-01,1.071122611041852579e-01,1.076051850725576742e-01,1.080896028932469832e-01,1.085640535365159920e-01,1.090270560182364790e-01,1.094771185477485531e-01,1.099127475401493470e-01,1.103324564254215545e-01,1.107347743190620903e-01,1.111182543901527708e-01,1.114814823599492577e-01,1.118230838374159042e-01,1.121417325739049176e-01,1.124361575177803552e-01,1.127051498751869829e-01,1.129475697809430024e-01,1.131623525842719857e-01,1.133485147718795716e-01,1.135051593764937472e-01,1.136314811622929355e-01,1.137267711375942181e-01,1.137904207257411926e-01,8.525252525252524638e-01
2.221515151515151487e+01,nan,3.951915730161248419e-02,2.496839512196324939e-02,4.733342952739127973e-02,4.991876341402046169e-02,4.375498576497127701e-02,3.376565338538227434e-02,2.227574699767409516e-02,1.043462026184593938e-02,1.177727369035652671e-03,1.227223589942805226e-02,2.271431451820937752e-02,3.245334183273818063e-02,4.148471830460254139e-02,4.982879384021510205e-02,5.751890397572134717e-02,6.459448640822884613e-02,7.109710608340735760e-02,7.706817972687485252e-02,8.254770753666429428e-02,8.757360710429917816e-02,9.218140801451557564e-02,9.640416105237381572e-02,1.002724727287529483e-01,1.038146102037162954e-01,1.070566428163006734e-01,1.100225992660748275e-01,1.127346282846959369e-01,1.152131553078818982e-01,1.174770302010585965e-01,1.195436652428663038e-01,1.214291614848077572e-01,1.231484237938946791e-01,1.247152738739005784e-01,1.261424989807125030e-01,1.274420258694148878e-01,1.286249061667472660e-01,1.297014285992310612e-01,1.306811700939265464e-01,1.315730494168243503e-01,1.323853750610308744e-01,1.331258879928078898e-01,1.338017997114344659e-01,1.344198266515288509e-01,1.349862204903091722e-01,1.355067956698627896e-01,1.359869540236680052e-01,1.364317069730383025e-01,1.368456955935433150e-01,1.372332088300121100e-01,1.375982000225108859e-01,1.379443022860848966e-01,1.382748421529990113e-01,1.385928536968036306e-01,1.389010859326346159e-01,1.392020231942957542e-01,1.394978867371196030e-01,1.397906494234449903e-01,1.400820445423542893e-01,1.403735750409693672e-01,1.406665232435924118e-01,1.409619586020001147e-01,1.412607475584513050e-01,1.415635616320682910e-01,1.418708861077688788e-01,1.421830285658445270e-01,1.425001331245940861e-01,1.428221605209882838e-01,1.431489536373984350e-01,1.434801883805483236e-01,1.438154144469558915e-01,1.441540522926274548e-01,1.444954066470356402e-01,1.448386739762672626e-01,1.451829510640174625e-01,1.455272446507942519e-01,1.458704798971837135e-01,1.462115095809686238e-01,1.465491230879516493e-01,1.468820553140046670e-01,1.472089958965545620e-01,1.475285978799778519e-01,1.478394865711321060e-01,1.481402688575368387e-01,1.484295407335292083e-01,1.487058969349268622e-01,1.489679387402649269e-01,1.492142822615596387e-01,1.494435664198641156e-01,1.496544606904479657e-01,1.498456726171646380e-01,1.500159550041719747e-01,1.501641128858088869e-01,1.502890101262015499e-01,1.503895757062516658e-01,1.504648096525862400e-01,1.505137885949006105e-01,1.505356709260494696e-01,1.505297015712177000e-01,1.504952163315009805e-01,1.003030303030303161e+00
2.590101010101010104e+01,nan,9.539246045332427926e-02,4.697084616664559675e-02,2.329329886567177432e-02,1.726102008750263206e-02,2.027429320646656485e-02,2.773672789662146032e-02,3.725921072247698196e-02,4.757227316179268861e-02,5.798916307208701326e-02,6.813774112948445261e-02,7.782123010542418839e-02,8.694293514427897662e-02,9.546410000100635784e-02,1.033796245071441078e-01,1.107037527673599975e-01,1.174614964895237534e-01,1.236834411834122349e-01,1.294025895372579171e-01,1.346524520316778606e-01,1.394659108299385331e-01,1.438745669458656451e-01,1.479083906240168389e-01,1.515955616287518737e-01,1.549624273111986916e-01,1.580335323542989556e-01,1.608316905244984163e-01,1.633780793861783209e-01,1.656923457742172090e-01,1.677927143262212262e-01,1.696960942757725910e-01,1.714181816541642256e-01,1.729735553151758864e-01,1.743757659841502772e-01,1.756374181007056556e-01,1.767702445265375566e-01,1.777851744058347450e-01,1.786923945927241242e-01,1.795014050831635899e-01,1.802210689758565465e-01,1.808596574142606883e-01,1.814248900043597956e-01,1.819239711324232012e-01,1.823636226245768377e-01,1.827501131640878462e-01,1.830892846921070571e-01,1.833865763256081749e-01,1.836470458644181569e-01,1.838753893726652322e-01,1.840759589010141362e-01,1.842527786676126933e-01,1.844095599045305622e-01,1.845497144245523691e-01,1.846763672852976823e-01,1.847923684822346813e-01,1.849003039115546532e-01,1.850025057268672168e-01,1.851010621164449477e-01,1.851978266653515615e-01,1.852944273662603392e-01,1.853922753146558522e-01,1.854925731985253012e-01,1.855963236113957748e-01,1.857043372571600681e-01,1.858172410261353935e-01,1.859354860948090327e-01,1.860593559460523849e-01,1.861889743428974953e-01,1.863243138437438162e-01,1.864652030114948289e-01,1.866113354880454267e-01,1.867622777509763132e-01,1.869174774770727687e-01,1.870762720019549796e-01,1.872378961610974279e-01,1.874014916831141520e-01,1.875661148893073005e-01,1.877307454220238370e-01,1.878942948198960572e-01,1.880556150211276645e-01,1.882135068623940199e-01,1.883667285798056312e-01,1.885140042103383706e-01,1.886540321014935628e-01,1.887854929168577556e-01,1.889070580824618872e-01,1.890173977072726608e-01,1.891151884860735599e-01,1.891991214191133253e-01,1.892679093571922877e-01,1.893202942963960744e-01,1.893550544368518551e-01,1.893710110277018188e-01,1.893670348676401716e-01,1.893420525534681431e-01,1.892950523928043083e-01,1.892250899830836275e-01,1.891312940812932553e-01,1.890128682360228130e-01,1.888691017057462229e-01,1.153535353535353636e+00
2.958686868686868721e+01,nan,1.323805823848029917e-01,1.089075046658105617e-01,8.943117086254681602e-02,8.276027899150939504e-02,8.411139788560917374e-02,8.986780095261337475e-02,9.788511307459560329e-02,1.069295709773343817e-01,1.162912054076333246e-01,1.255619152991512832e-01,1.345104324769225146e-01,1.430108170034137816e-01,1.510006551255225204e-01,1.584560837220747587e-01,1.653765812252614431e-01,1.717755615696174853e-01,1.776744904747791232e-01,1.830991796427641205e-01,1.880774489535643745e-01,1.926376590153968671e-01,1.968078028256154965e-01,2.006149590969661389e-01,2.040849801386483975e-01,2.072423318445335561e-01,2.101100314478432374e-01,2.127096474988126040e-01,2.150613382758153058e-01,2.171839129642458843e-01,2.190949052071249348e-01,2.208106522124282378e-01,2.223463749012934976e-01,2.237162564507073625e-01,2.249335173265021304e-01,2.260104859303990743e-01,2.269586643355627764e-01,2.277887889392462561e-01,2.285108861101194933e-01,2.291343229389126712e-01,2.296678534547975659e-01,2.301196605332131995e-01,2.304973938532710598e-01,2.308082042383494681e-01,2.310587746996026759e-01,2.312553484950710114e-01,2.314037545089053793e-01,2.315094302048499308e-01,2.315774424248937535e-01,2.316125079919975072e-01,2.316190024807709413e-01,2.316009927088007458e-01,2.315622342877818873e-01,2.315061932874282746e-01,2.314360567371260835e-01,2.313547439767580371e-01,2.312649176415587648e-01,2.311689917531777883e-01,2.310691447650635721e-01,2.309673249119191807e-01,2.308652609065156569e-01,2.307644693646340173e-01,2.306662632118384737e-01,2.305717594782275004e-01,2.304818870398708253e-01,2.303973942656292184e-01,2.303188566009026772e-01,2.302466841345729431e-01,2.301811291361968159e-01,2.301222936359899052e-01,2.300701370259732315e-01,2.300244836857712194e-01,2.299850307030686380e-01,2.299513555989052271e-01,2.299229241600380114e-01,2.298990982853754694e-01,2.298791439465155406e-01,2.298622390841131846e-01,2.298474816927593700e-01,2.298338978118512621e-01,2.298204495905991074e-01,2.298060433419903958e-01,2.297895375849883237e-01,2.297697510580221092e-01,2.297454706856183471e-01,2.297154594806665173e-01,2.296784643605884746e-01,2.296332238620646393e-01,2.295784757301602141e-01,2.295129643614277626e-01,2.294354480929881035e-01,2.293447062778484202e-01,2.292395461917933197e-01,2.291188096802447838e-01,2.289813796009667612e-01,2.288261859238551743e-01,2.286522116474110078e-01,2.284584966876597178e-01,2.282441513776301001e-01,2.280083448869048013e-01,2.277503262421669561e-01,1.304040404040404111e+00
3.327272727272727337e+01,nan,1.524225744738063604e-01,1.574741816042788400e-01,1.468099054067670828e-01,1.423394284569976520e-01,1.437390166117027412e-01,1.488539479207099392e-01,1.560525271382377510e-01,1.642849828164621717e-01,1.729031124563683575e-01,1.815134962643953354e-01,1.898816583553071258e-01,1.978723573197646024e-01,2.054125881046555691e-01,2.124684896580912863e-01,2.190307748813622446e-01,2.251054421514735449e-01,2.307077966468300545e-01,2.358585819115146531e-01,2.405814679998976580e-01,2.449014238539000132e-01,2.488436705248129321e-01,2.524330186445280511e-01,2.556934611471501917e-01,2.586479357848530114e-01,2.613182003397240827e-01,2.637247820624057937e-01,2.658869755289958725e-01,2.678228711261247952e-01,2.695494018518789225e-01,2.710824027339042708e-01,2.724366698032376632e-01,2.736260316624203881e-01,2.746634068633451164e-01,2.755608687600905604e-01,2.763297033129550329e-01,2.769804638223827276e-01,2.775230217763775542e-01,2.779666138382821394e-01,2.783198847641958906e-01,2.785909268905308878e-01,2.787873159355944708e-01,2.789161437120077913e-01,2.789840477739660152e-01,2.789972383561742930e-01,2.789615228202846353e-01,2.788823278474925615e-01,2.787647196006179939e-01,2.786134220697817909e-01,2.784328337658596997e-01,2.782270430256896798e-01,2.779998419708635815e-01,2.777547393829533640e-01,2.774949725799393807e-01,2.772235184152096465e-01,2.769431035813411102e-01,2.766562140497100808e-01,2.763651049705821428e-01,2.760718077046650509e-01,2.757781396628138371e-01,2.754857114375558469e-01,2.751959346493709768e-01,2.749100294194949390e-01,2.746290317070567699e-01,2.743538005231793697e-01,2.740850250842290503e-01,2.738232319220346156e-01,2.735687919604488094e-01,2.733219276356786409e-01,2.730827199670553540e-01,2.728511157807127496e-01,2.726269348649541513e-01,2.724098772454328632e-01,2.721995305889799432e-01,2.719953771800436293e-01,2.717968018542360475e-01,2.716030994727294257e-01,2.714134819589459902e-01,2.712270862147900807e-01,2.710429817260440188e-01,2.708601780299790818e-01,2.706776323855026867e-01,2.704942574647817288e-01,2.703089286787698775e-01,2.701204919425683748e-01,2.699277710124281526e-01,2.697295748910923940e-01,2.695247050920142051e-01,2.693119628267135468e-01,2.690901559984970604e-01,2.688581061157075958e-01,2.686146547982501964e-01,2.683586706231166907e-01,2.680890550449430698e-01,2.678047486141830191e-01,2.675047367319018932e-01,2.671880551632321854e-01,2.668537952943839109e-01,2.665011090223163848e-01,2.661292134032462453e-01,1.454545454545454586e+00
